id,username,text,Hate
1.84E+18,CrispyRobot77,"Let Her ROT. A Liar a Cheat a Thief an Idiot who knows Right From wrong but voluntarily chose to do the WRONG &amp; who has Zero REAL friends i.e. the Typical Republican #Republicunt
 
 Fuck Around and Find Out MAGA FUGLIES. Johnny Law WILL FIND YOU. 
 #FAFO #MAGAMoron #JusticeMatters",1
1.84E+18,PeyotePyro,@MarkJacob16 The Republican Party and the media I have been able to consume during my lifetime have never considered Democrats to be Legitimate Americans,0
1.84E+18,StevenHaymes,Reagan is rolling over in his grave given the authoritarian direction of the current MAGA GOP under Trump.,0
1.84E+18,PTLRadioShow,"You are supporting, and voting for an election denier. 
 He is the leader of the Republican party, and the reason why Jan 6th ever happened.
 If you support an election denier, then you are enabling him.
 If you support a fraudster, then you are enabling him.
 If you support a sexual",1
1.84E+18,Gizmocarroll69,"Republicans holler Civil War because Donny broke all kinds of law and is going to prison
 He still has the option to flee sentencing, and he will
 That leaves just #Maga and their tears now crying over Trumps treason",0
1.84E+18,TMerk4343,@TheRealThelmaJ1 You do know that the majority of the country now 100% knows that Joe Biden and Kamala Harris in partnership with the CIA and the deep state stole the 2020 election after releasing a man-made virus that the NIH paid for!!! Dems shut down the country and destroyed our economy to https://t.co/bBodVWOjEF,1
1.84E+18,happyhexer,"@BMeiselas summarizes the joint appearance of Kamala Harris &amp; Liz Cheney at Ripon, Wisconsin:
 https://t.co/i4DLAwpBke",0
1.84E+18,ftcandle,It's because you're in a MAGA red district.,0
1.84E+18,Brninuk,"@elonmusk Dear God in heaven, I pray for the protection &amp; safety of Donald J Trump, Elon Musk, JD Vance, RFK Jr., Vivek Ramaswamy, Tulsi Gabbard, Tucker Carlson and their families. In Jesus' name I pray, Amen ðŸ™ Pray like your life depends on it, because it does.",0
1.84E+18,Me98679787,"The Republican party have a word to denote fake republicans. RINO. Where is the equivalent on the left?
 
 This is how you know which party is the true resistance. At least in our current age.",0
1.84E+18,ModernWonk,"Lol, exactly. Cheney is terrible, but even she knows Kamala Harris needs to win against Trump. Leftists want to lose. Which is why they have no allies, ever. Boring ass community.",1
1.84E+18,Tele2Entinc,"BREAKING... 
 
 Harris is literally a CRACKHEAD...
 
 So, do we owe Hunter an apology if this is true? ðŸ¤·â€â™‚ï¸ 
 
 It just keeps getting better and better.
 
 MAGA",1
1.84E+18,AmanullahH43025,"@CNBC While this alliance may raise eyebrows, it underscores Harris's willingness to form unexpected alliances to build a broader coalition. Would you like more information on Kamala Harris's campaign strategy or the implications of this partnership.",0
1.84E+18,casey_bowman,"It's the same ""bring down the system"" mentality that characterized Jones and his revolutionary suicide, the spirit I see in what the Democratic Party leadership has led the party faithful to become comfortable with and even passionate about.",0
1.84E+18,DianneS31066,"LMAO! Two pea's in a pod.
 Kamala Harris teams up with Liz Cheney in birthplace of Republican Party
 
 https://t.co/Y5OXkLnKyv",0
1.84E+18,RothAshra,@greggnunziata I remember believing back then the GOP had a point. I didn't realize how much of it was bad faith.,1
1.84E+18,jaycareymusic,"@robreiner Liz, Dick, Kamala, and Swift ? John Kerry saying the First Amendment is an obstacle? Nah ...no thanks.
 
 I'm all in for Trump, Vance, RFK Jr., Tulsi and Elon.",0
1.84E+18,SusanLambe7480,@elonmusk I am NOT A SHEEP. I will not follow Kamala Harris into the depths of communism. She promises everyone everything.. but does nothing.,1
1.84E+18,dirtysouth23,"@ByronCDerrick @atrupar By the woman he turned on lol, Nikki Haley appointed him to the job and he paid her back by endorsing Trump instead of her lol, the one who got him started in politics, what a traitor to her and black people, Hes a real fucking loser",1
1.84E+18,doyaksec,"#US.The new #DEM #scandal.Eric #Trump: ""There are 157 hotels in NY that are completely full of illegal immigrants.and then you see hundreds of husbands,wives and children who have lost everything;and what does Kamala #Harris do?She offers $750 in refunds"" https://t.co/8Ybl2njW6c",0
1.84E+18,LoxiaBirb,"@AndySt3rn @NikolaJelinkov4 @heliodown @AP Well, yeah actually. There are these laws and if you follow them you don't go to prison. It's a hard concept to grasp for the maga cultist, they think it only applies to non-maga people.",0
1.84E+18,Cj_Joe80,"@realTrumpNewsX B, FUCK NO @realDonaldTrump better get back to his MAGA motto instead of this BS Israel first motto.",0
1.84E+18,hdthornhill,"@JoJoFromJerz Where's your proof? Oh, that's right, you're a Democrat. You don't need proof or Facts, you just make them up.",1
1.84E+18,Pastorlmdew,"@nypost The priority of your value in this moment is aligned with the vote you want then to take 
 If you believe in protecting democracy from autocracy Vote Kamala Harris 2024",0
1.84E+18,MeadowCreekHair,"@cb_doge Hope there is lots of security, &amp; no incoming missiles or bombs planned. Protect these two men @ all cost. MAGA!",0
1.84E+18,OlyWebDiva,"Infuriating. How dare he weight his attitudes about ""privilege"" on the scales of justice? How dare he compare one person's life circumstances to another's? What a sicko. This will be overturned on appeal or I'll eat my hat.",0
1.84E+18,American_153,@atensnut So many are already devastated and now having to deal with Joe/Kamala and FEMA/TEMA bullshit. They never planned on actually giving money all are getting denied. Now I'm wondering who TF is gonna step up and change this shit? Who in DC? How many Republicans? https://t.co/VjmgOvrXIW,1
1.84E+18,MoLoveeeeeeee,"Kamala Harris may be corny at times but calling her evil is so strange lol because if she is â€œevilâ€, then what is Trump? He makes Lucifer look like a Saint lmao he will be in the hell hall of fame fa sho ðŸ˜µâ€ðŸ’«",
1.84E+18,RichardBlasi100,"@RonFilipkowski She is following in the shoes of the anointed MAGA leader and charity defrauder, Donald J Trump. 
 
 Donald Trump was ordered to pay back a charity in the form of damages due to the misuse of the Donald J. Trump Foundation. Specifically, Trump had to pay $2 million for illegally",0
1.84E+18,GRANDMACRYPTO0,BREAKING: GOP Senators Chuck Grassley and Joni Ernst have reintroduced legislation to deport illegal migrants who have been convicted of sex crimes.,0
1.84E+18,Sathvik_MB,@elonmusk link to the DNC memo announcing this plan: https://t.co/8nFXdbwgpeâ€¦,0
1.84E+18,Zapata20202,"@GOP Justice comes for MAGA TINA PETERS former Colorado county clerk who pushed TRUMPS Big Lie is sentenced to 9 yrs in prison for helping an election denier access county election equipment.
 Tina Peters was convicted of 4 felonies &amp; misdemeanors i
 * TRUMP LOVES THE POORLY EDUCATED https://t.co/TAFsQpVcxb",0
1.84E+18,GraysonWhelan,"@CamelotReturns DeSantis will have his moment, what he is doing in FL is important, and the whole Trump/MAGA thing needed to finish their run ... sorry .. and for the record, wait until DeSantis is the candidate, and see the ""hate"" and lies that will be told about him .. hope your ready for that",0
1.84E+18,lorie_mitchell,"@adamhousley Your friends are correct. Appalachia is MAGA. Our citizens are tough survivors. Locals are rescuing themselves and each other. The government continues to be MIA, except when violating our constitutional rights and freedoms.",0
1.84E+18,ElSupremo5595,"Melania Just Stabbed Trump and the GOP In the Back
 
  https://t.co/oj995FzlBV",1
1.84E+18,13shotsofhenny,@BryceMLipscomb @Papajerrio @DNC @TeamTrump @JDVance Colorado will never go red,0
1.84E+18,VHForever5150,"She and many others who publicly oppose Trump are literally putting their freedom and possibly their very LIVES at risk by publicly endorsing Kamala Harris for President. So please, don't reject them. Instead, thank them. They are PATRIOTS.
 
 https://t.co/heT5tiSKlG",0
1.84E+18,scuppern0ng,"@Rep_Clyde So the House controls spending bills, if FEMA is underfunded that means the MAGA House has failed to allocate the funding for disaster emergencies. Maybe you can donate an AR-15 though, no doubt that will help, oh and thoughts and prayers - you're good at that",0
1.84E+18,Pastorlmdew,"@FoxNews The priority of your value in this moment is aligned with the vote you want then to take 
 If you believe in protecting democracy from autocracy Vote Kamala Harris 2024",0
1.84E+18,Darren_Maga,"@Ceezium @TemosdnaH It's awesome you can find it funny, life is to short to be offended, just enjoy yourself and laugh at offensive things if they are funny",0
1.84E+18,selfevident713,@MAGA__Patriot Does Walz not remind you of Chris Farley doing his interview bit?,0
1.84E+18,elfsinshelf,There are those who resemble great American leadership- FL Governor Ron DeSantis is at the top of the list!,0
1.84E+18,pjkate,"Kamala Harris campaign mocked JD Vance when he got booed by union, but Trump just got the last laugh -- The firefighters' union made an stunning announcement Thursday. 
 https://t.co/9yDIJVWKp9",0
1.84E+18,jethromen,"Two negatives will not make it positive. 
 
 Two failures cannot make one success. 
 
 Kamala Harris teams up with Liz Cheney in birthplace of Republican Party
 https://t.co/ZLJaIsSCBO",1
1.84E+18,njcoopnj,"@RightMsmagnolia @CPAC There is no Harris/Biden. If you think that way, then it must have been Pence/Trump and all the things that happened from 2016 to 2020 was Mike Pence's doing.",0
1.84E+18,jaqP56496110,"@acnewsitics So why is 'no exceptions' Vance his choice for VP?
 It doesn't make any sense. But then again, it's MAGA.",1
1.84E+18,BowTiedDetektiv,"@AesPolitics1 Kamala Harris can try to act like she's taking the high road, but I remember 2020.",0
1.84E+18,Vipergal7,@JKash000 @nobc17u @AP Bahaha! Brave? Arrogant. She thought her little presentation would save her from prison. Nope! She is crying MAGA tears all over her non magnetic mattress tonight.,0
1.84E+18,tropicalswell,GOP. Have lost their integrity honor and respect,1
1.84E+18,jonathanaddy,@trumprealparody Has not one of trumps maga lot just got 9 years for cheating,1
1.84E+18,GWatcher46,"@johnrich Lord, have mercy. No wonder Biden and Kamala Harris sent Pete Buttigieg to tell Americans not to film and share drone footage. They are criminally negligent. Dangerously incompetent!",1
1.84E+18,ParadoxVirtual,"I have a serious concern #RepublicanParty #Republican 
 As an independent leaning right, I stand here confronting my thoughts on the countless words of affirmation you give between each other much similarly to the democratic party. Not an echo chamber as much as the left mind you,",0
1.84E+18,Nyxilis,"@DC_Draino Not fake, was a law that existed under his regime and he did nothing to change it.
 
 But you know, gotta be just making stuff up now because that's all the MAGA movement has become. A pile of populist lies.",1
1.84E+18,CharlieKirk_12,North Carolina citizens are dying because of Kamala Harris and the Dem governor. There's no time to waste. Make this go viral. https://t.co/98yKilTn4i,North Carolina citizens are dying because of Kamala Harris and the Dem governor. There's no time to waste. Make this go viral. https://t.co/98yKilTn4i
1.84E+18,BeechJuno13439,"@NRO @RichLowry JD Vance showed he's ready to stand up for American values and fight back against the liberal agenda. Tim Walz is just another pawn in their game, trying to push his immoral agenda on our kids. It's time to vote Republican and put America first! #MAGA #VoteRed",
1.84E+18,MilaLovesJoe,"No one is perfect but one is a clear choice over the other. 
 
 Plus everyone is nice on the MAGA/MAHA side, even if we dont agree on everything. 
 
 Refreshing. https://t.co/fjbFCGp8xJ",
1.84E+18,DeadPhishHed,"@KamalaHarris @Liz_Cheney You're the WORST - ever. We have never seen someone so bad for this Country in the history of this Country - perhaps ever. Yes, I'm paraphrasing Donald Trump. YOU. SUCK.",
1.84E+18,Andsing49,"@RpsAgainstTrump Not one single American voter chose Kamala Harris to be considered by their delegate as a candidate for President.
 A Blatant Deprivation of Right Under Color of Law. Specifically, the 1st, 4th, 5th and 14th Amendment Rights.
 When the election goes to the Supreme Court, this",
1.84E+18,AllDogsRKinder,"@LeadingReport This is one of those mass MAGA lies. Could not find this anywhere, literally looked for about 45 minutes. Not sure who or which country is directing some of these accounts.",
1.84E+18,LoxiaBirb,"@heliodown @AP You can always count on maga... I was gonna call them hatereaders but I don't think they even know how to read. Well, at any rate, you can count on them to make clowns out of themselves in the comment section.",
1.84E+18,goofinElaine08,"@stevanzetti That seems to be the problem that Trump &amp; GQPs have! They accuse Dems of cheating &amp; rigging the elections &amp; it's always GOP Voters that are arrested for Voter fraud! 
 
 Now, we see how Trump &amp; GQPs have their MAGAS installed in States to deny certification, taking our votes! https://t.co/qXhqKQyUdn",
